entry_time,exit_time,direction,entry_price,exit_price,size,position_value,pnl_pct,gross_pnl,entry_fee,exit_fee,net_pnl,exit_reason,capital_after
2020-12-08 20:50:00,2020-12-08 20:55:00,LONG,18664.44637975534,18720.439718894602,0.6280786903614457,11722.741038518161,0.29999999999998056,35.1682231155522,4.689096415407264,4.689096415407264,25.790030284737675,TAKE_PROFIT,1193.3750377211466
2020-12-09 06:15:00,2020-12-09 06:20:00,SHORT,18261.26233483683,18206.478547832317,0.6535008455820477,11933.750377211465,0.300000000000005,35.80125113163499,4.773500150884586,4.773500150884586,26.254250829865818,TAKE_PROFIT,1214.855788400128
2020-12-10 00:05:00,2020-12-10 00:10:00,LONG,18442.719843338928,18498.04800286894,0.6587183445390268,12148.557884001279,0.2999999999999854,36.445673652002064,4.8594231536005115,4.8594231536005115,26.726827344801045,TAKE_PROFIT,1236.7231925913284
2020-12-10 05:45:00,2020-12-10 05:50:00,LONG,18296.185237534548,18351.07379324715,0.6759459289110147,12367.231925913284,0.2999999999999876,37.10169577773832,4.946892770365314,4.946892770365314,27.20791023700769,TAKE_PROFIT,1258.9842100579706
2020-12-10 21:45:00,2020-12-10 21:55:00,LONG,18322.693252366356,18322.693252366356,0.687117441042885,12589.842100579706,0.0,0.0,5.035936840231883,5.035936840231883,-10.071873680463765,BREAK_EVEN,1243.876399537275
2020-12-10 21:55:00,2020-12-10 22:00:00,LONG,18320.907932474,18375.87065627142,0.678938185881329,12438.763995372748,0.2999999999999893,37.316291986116916,4.975505598149099,4.975505598149099,27.36528078981872,TAKE_PROFIT,1266.2661747289446
2020-12-10 23:55:00,2020-12-11 00:00:00,LONG,18230.001302151064,18284.691306057513,0.6946056414047159,12662.661747289447,0.29999999999997934,37.98798524186572,5.065064698915779,5.065064698915779,27.857855844034166,TAKE_PROFIT,1289.058965874063
2020-12-11 03:10:00,2020-12-11 03:15:00,LONG,17768.590807188164,17821.896579609725,0.7254705676223816,12890.58965874063,0.29999999999998267,38.67176897621965,5.156235863496252,5.156235863496252,28.35929724922715,TAKE_PROFIT,1312.262027259794
2020-12-11 07:45:00,2020-12-11 07:50:00,LONG,17698.283750148785,17751.37860139923,0.7414628705163359,13122.62027259794,0.2999999999999853,39.36786081779189,5.249048109039176,5.249048109039176,28.869764599713537,TAKE_PROFIT,1335.8827437504683
2020-12-11 10:20:00,2020-12-11 10:25:00,LONG,17614.955146266853,17667.80001170565,0.758379872476475,13358.827437504682,0.299999999999983,40.07648231251178,5.343530975001873,5.343530975001873,29.38942036250803,TAKE_PROFIT,1359.9286331379744
2020-12-11 14:05:00,2020-12-11 14:10:00,SHORT,18036.104502448645,17981.9961889413,0.7540035227414799,13599.286331379744,0.2999999999999997,40.79785899413919,5.439714532551898,5.439714532551898,29.918429929035398,TAKE_PROFIT,1384.407348534458
2020-12-11 14:10:00,2020-12-11 14:20:00,SHORT,18007.692761586964,17953.669683302203,0.7687866329481147,13844.07348534458,0.3000000000000014,41.53222045603393,5.537629394137832,5.537629394137832,30.45696166775827,TAKE_PROFIT,1409.3266808080784
2020-12-11 15:20:00,2020-12-11 15:30:00,SHORT,18064.375977697604,18064.375977697604,0.7801690368646237,14093.266808080785,0.0,0.0,5.637306723232315,5.637306723232315,-11.27461344646463,BREAK_EVEN,1392.4147606383815
2020-12-12 11:35:00,2020-12-12 11:40:00,SHORT,18470.274864800427,18470.274864800427,0.7538679152479557,13924.147606383814,0.0,0.0,5.569659042553526,5.569659042553526,-11.139318085107051,BREAK_EVEN,1375.705783510721
2020-12-12 19:25:00,2020-12-12 19:30:00,SHORT,18844.708859054448,18788.174732477284,0.7300223069510177,13757.057835107209,0.30000000000000343,41.271173505322096,5.502823134042884,5.502823134042884,30.265527237236327,TAKE_PROFIT,1400.4684876139142
2020-12-12 20:35:00,2020-12-12 20:40:00,SHORT,18834.423269700324,18777.919999891223,0.7435685540034045,14004.684876139143,0.3000000000000042,42.014054628418016,5.601873950455658,5.601873950455658,30.810306727506703,TAKE_PROFIT,1425.6769203909653
2020-12-13 04:35:00,2020-12-13 04:40:00,SHORT,18857.11053686991,18857.11053686991,0.7560420869376806,14256.769203909653,0.0,0.0,5.7027076815638615,5.7027076815638615,-11.405415363127723,BREAK_EVEN,1408.5687973462736
2020-12-13 05:35:00,2020-12-13 05:40:00,SHORT,18923.436777346276,18866.666467014238,0.744351469513459,14085.687973462736,0.2999999999999967,42.25706392038774,5.634275189385095,5.634275189385095,30.988513541617557,TAKE_PROFIT,1433.923035698506
2020-12-13 08:00:00,2020-12-13 08:05:00,SHORT,19297.732665984917,19239.839467986963,0.7430525961352992,14339.230356985061,0.299999999999993,43.01769107095418,5.735692142794025,5.735692142794025,31.54630678536613,TAKE_PROFIT,1459.7336503410781
2020-12-13 13:20:00,2020-12-13 13:25:00,SHORT,19425.178295090333,19366.902760205063,0.7514647372426034,14597.336503410781,0.2999999999999935,43.792009510231395,5.838934601364313,5.838934601364313,32.114140307502765,TAKE_PROFIT,1486.0088560472166
2020-12-13 15:30:00,2020-12-13 15:35:00,LONG,19107.92553140835,19165.24930800257,0.777692404968092,14860.088560472166,0.2999999999999802,44.58026568141356,5.944035424188867,5.944035424188867,32.69219483303582,TAKE_PROFIT,1512.7570154560635
2020-12-13 17:50:00,2020-12-13 17:55:00,LONG,19213.80554804286,19271.446964686987,0.7873281592621065,15127.570154560635,0.299999999999998,45.3827104636816,6.051028061824255,6.051028061824255,33.28065434003309,TAKE_PROFIT,1539.9866417342723
2020-12-14 09:30:00,2020-12-14 09:40:00,LONG,19127.39086139579,19184.773033979975,0.8051211233636569,15399.866417342724,0.2999999999999847,46.19959925202581,6.15994656693709,6.15994656693709,33.87970611815164,TAKE_PROFIT,1567.706401285487
2020-12-15 04:20:00,2020-12-15 04:25:00,LONG,19443.470005099225,19443.470005099225,0.8062894127819478,15677.06401285487,0.0,0.0,6.270825605141948,6.270825605141948,-12.541651210283897,BREAK_EVEN,1548.8939244700612
2020-12-15 04:25:00,2020-12-15 04:30:00,LONG,19448.60862165513,19448.60862165513,0.7964034623769637,15488.939244700612,0.0,0.0,6.195575697880245,6.195575697880245,-12.39115139576049,BREAK_EVEN,1530.3071973764204
2020-12-15 07:40:00,2020-12-15 07:45:00,SHORT,19191.07058923984,19191.07058923984,0.7974058509453046,15303.071973764203,0.0,0.0,6.121228789505682,6.121228789505682,-12.242457579011363,BREAK_EVEN,1511.9435110079032
2020-12-15 07:55:00,2020-12-15 08:10:00,SHORT,19225.435485360907,19167.759178904824,0.7864287454810391,15119.435110079032,0.30000000000000504,45.358305330237854,6.0477740440316134,6.0477740440316134,33.26275724217463,TAKE_PROFIT,1539.158494206046
2020-12-15 09:05:00,2020-12-15 09:10:00,LONG,19127.83676421963,19127.83676421963,0.804669400507005,15391.58494206046,0.0,0.0,6.1566339768241845,6.1566339768241845,-12.313267953648369,BREAK_EVEN,1520.6885922755735
2020-12-15 09:10:00,2020-12-15 09:15:00,LONG,19125.869237959603,19125.869237959603,0.7950951527250975,15206.885922755735,0.0,0.0,6.082754369102294,6.082754369102294,-12.165508738204588,BREAK_EVEN,1502.4403291682665
2020-12-15 15:20:00,2020-12-15 15:35:00,SHORT,19422.197707575546,19422.197707575546,0.7735686515961302,15024.403291682665,0.0,0.0,6.009761316673067,6.009761316673067,-12.019522633346133,BREAK_EVEN,1484.4110452182472
2020-12-15 16:45:00,2020-12-15 17:25:00,LONG,19348.22452716213,19406.269200743613,0.7672078867672572,14844.11045218247,0.2999999999999874,44.53233135654554,5.937644180872988,5.937644180872988,32.65704299479957,TAKE_PROFIT,1511.130444032174
2020-12-15 18:50:00,2020-12-15 18:55:00,SHORT,19538.589202279996,19538.589202279996,0.7734081659569552,15111.30444032174,0.0,0.0,6.044521776128696,6.044521776128696,-12.089043552257392,BREAK_EVEN,1492.9968787037878
2020-12-15 23:15:00,2020-12-15 23:20:00,LONG,19398.71459761308,19398.71459761308,0.7696370144481088,14929.968787037878,0.0,0.0,5.971987514815152,5.971987514815152,-11.943975029630304,BREAK_EVEN,1475.0809161593425
2020-12-15 23:20:00,2020-12-15 23:25:00,LONG,19351.952140921658,19410.00799734442,0.7622388198450196,14750.809161593425,0.29999999999998095,44.252427484777456,5.90032366463737,5.90032366463737,32.45178015550272,TAKE_PROFIT,1501.6323726502078
2020-12-16 03:45:00,2020-12-16 03:55:00,LONG,19331.245376763403,19331.245376763403,0.7767902912531461,15016.323726502078,0.0,0.0,6.0065294906008315,6.0065294906008315,-12.013058981201663,BREAK_EVEN,1483.6127841784053
2020-12-16 04:00:00,2020-12-16 04:05:00,LONG,19322.45934091619,19380.426718938936,0.7678177803364749,14836.127841784053,0.29999999999998583,44.508383525350055,5.934451136713622,5.934451136713622,32.63948125192282,TAKE_PROFIT,1510.3178142936144
2020-12-16 06:55:00,2020-12-16 07:15:00,SHORT,19445.537532304083,19445.537532304083,0.7766912134902851,15103.178142936144,0.0,0.0,6.041271257174458,6.041271257174458,-12.082542514348916,BREAK_EVEN,1492.194000522091
2020-12-16 09:15:00,2020-12-16 09:20:00,SHORT,19496.260056972093,19437.771276801177,0.76537448524055,14921.940005220911,0.2999999999999963,44.765820015662186,5.968776002088365,5.968776002088365,32.82826801148546,TAKE_PROFIT,1519.0534925314882
2020-12-16 19:50:00,2020-12-16 20:00:00,SHORT,20761.56274769961,20761.56274769961,0.7316662579746315,15190.534925314882,0.0,0.0,6.076213970125953,6.076213970125953,-12.152427940251906,BREAK_EVEN,1500.8248506211103
2020-12-16 23:15:00,2020-12-16 23:20:00,SHORT,21493.0664226978,21428.587223429706,0.6982832607990086,15008.248506211103,0.3000000000000066,45.0247455186343,6.0032994024844415,6.0032994024844415,33.01814671366541,TAKE_PROFIT,1527.8396979322913
2020-12-17 12:00:00,2020-12-17 12:05:00,SHORT,22841.81114394056,22773.285710508735,0.6688785264462684,15278.396979322913,0.30000000000000726,45.83519093796985,6.111358791729166,6.111358791729166,33.612473354511515,TAKE_PROFIT,1555.3408124950738
2020-12-17 20:45:00,2020-12-17 20:50:00,LONG,22439.11718878072,22506.43454034706,0.6931381477310189,15553.408124950738,0.29999999999999133,46.66022437485086,6.221363249980295,6.221363249980295,34.21749787489028,TAKE_PROFIT,1583.336947119984
2020-12-18 00:30:00,2020-12-18 00:35:00,LONG,22518.40623158752,22585.96145028228,0.7031301109129874,15833.36947119984,0.2999999999999917,47.500108413598205,6.333347788479936,6.333347788479936,34.83341283663834,TAKE_PROFIT,1611.8370121681426
2020-12-18 03:45:00,2020-12-18 03:50:00,LONG,22797.12882666642,22797.12882666642,0.7070350939468891,16118.370121681426,0.0,0.0,6.447348048672571,6.447348048672571,-12.894696097345141,BREAK_EVEN,1592.4949680221248
2020-12-18 11:15:00,2020-12-18 11:20:00,LONG,22842.10453567244,22910.630849279452,0.6971752386191609,15924.949680221249,0.299999999999983,47.77484904066104,6.3699798720885,6.3699798720885,35.03488929648404,TAKE_PROFIT,1621.15987744652
2020-12-18 13:45:00,2020-12-18 13:50:00,LONG,22639.83924601044,22707.75876374847,0.7160651009181519,16211.598774465201,0.29999999999998506,48.63479632339318,6.4846395097860805,6.4846395097860805,35.66551730382103,TAKE_PROFIT,1650.340755240555
2020-12-18 14:30:00,2020-12-18 14:35:00,LONG,22474.025323060865,22541.447399030047,0.7343325156562498,16503.407552405548,0.2999999999999956,49.51022265721591,6.60136302096222,6.60136302096222,36.30749661529148,TAKE_PROFIT,1680.0468888348842
2020-12-19 01:00:00,2020-12-19 01:05:00,LONG,22926.909485521945,22995.69021397851,0.7327838450689625,16800.46888834884,0.29999999999999305,50.40140666504536,6.720187555339537,6.720187555339537,36.961031554366286,TAKE_PROFIT,1710.287732833911
2020-12-19 06:00:00,2020-12-19 06:05:00,LONG,22919.280283738724,22988.038124589937,0.7462222686143262,17102.87732833911,0.2999999999999847,51.30863198501472,6.841150931335644,6.841150931335644,37.62633012234343,TAKE_PROFIT,1741.0729120249187
2020-12-19 08:05:00,2020-12-19 08:10:00,LONG,22802.62121593203,22871.029079579825,0.763540689264462,17410.729120249187,0.2999999999999883,52.23218736074551,6.9642916480996755,6.9642916480996755,38.303604064546164,TAKE_PROFIT,1772.412224441365
2020-12-19 08:10:00,2020-12-19 08:15:00,LONG,22817.036668381177,22885.48777838632,0.7767933453415948,17724.12224441365,0.29999999999999444,53.17236673323996,7.089648897765461,7.089648897765461,38.99306893770904,TAKE_PROFIT,1804.3156444813085
2020-12-19 09:25:00,2020-12-19 09:35:00,SHORT,23056.120024861044,22986.951664786462,0.7825755775628093,18043.156444813085,0.29999999999999455,54.12946933443827,7.217262577925235,7.217262577925235,39.694944178587804,TAKE_PROFIT,1836.793326081971
2020-12-19 10:35:00,2020-12-19 10:40:00,SHORT,23101.152316855147,23031.84885990458,0.79510896291602,18367.933260819707,0.2999999999999994,55.103799782459014,7.3471733043278835,7.3471733043278835,40.40945317380325,TAKE_PROFIT,1869.8556059514463
2020-12-19 10:50:00,2020-12-19 11:00:00,LONG,23003.38687812956,23072.397038763946,0.8128609999291926,18698.556059514463,0.29999999999998445,56.09566817854048,7.479422423805786,7.479422423805786,41.136823330928905,TAKE_PROFIT,1903.5130068585695
2020-12-19 12:50:00,2020-12-19 12:55:00,SHORT,23153.146460827684,23083.6870214452,0.8221400966296666,19035.130068585695,0.3000000000000065,57.105390205758326,7.614052027434278,7.614052027434278,41.87728615088977,TAKE_PROFIT,1937.776240982025
2020-12-19 14:15:00,2020-12-19 14:20:00,SHORT,23665.56159048231,23594.564905710864,0.8188169266861386,19377.76240982025,0.29999999999999555,58.13328722945989,7.751104963928101,7.751104963928101,42.63107730160369,TAKE_PROFIT,1972.6562133197006
2020-12-19 16:00:00,2020-12-19 16:05:00,SHORT,23761.33213891835,23690.048142501597,0.8301959678804013,19726.562133197007,0.29999999999999655,59.17968639959034,7.890624853278803,7.890624853278803,43.398436693032735,TAKE_PROFIT,2008.1640251594545
2020-12-20 03:15:00,2020-12-20 03:20:00,LONG,23208.003219159986,23277.627228817462,0.8652894461431138,20081.640251594545,0.2999999999999854,60.2449207547807,8.032656100637817,8.032656100637817,44.17960855350507,TAKE_PROFIT,2044.3109776123217
2020-12-20 07:35:00,2020-12-20 07:40:00,LONG,23503.46334047864,23503.46334047864,0.8697913784014649,20443.109776123216,0.0,0.0,8.177243910449286,8.177243910449286,-16.354487820898573,BREAK_EVEN,2019.7792458809738
2020-12-20 07:40:00,2020-12-20 07:45:00,LONG,23468.30308636033,23538.70799561941,0.8606413674002958,20197.792458809738,0.2999999999999934,60.593377376427874,8.079116983523896,8.079116983523896,44.43514340938008,TAKE_PROFIT,2056.13527230683
2020-12-20 14:15:00,2020-12-20 14:20:00,SHORT,23640.19818038676,23569.2775858456,0.8697622822860748,20561.3527230683,0.29999999999999677,61.68405816920423,8.224541089227321,8.224541089227321,45.23497599074958,TAKE_PROFIT,2093.145707208352
2020-12-20 14:35:00,2020-12-20 14:50:00,SHORT,23627.801750431696,23556.918345180402,0.8858825418111987,20931.45707208352,0.2999999999999949,62.794371216249495,8.372582828833409,8.372582828833409,46.04920555858268,TAKE_PROFIT,2130.8223299381016
2020-12-20 20:00:00,2020-12-20 20:05:00,SHORT,24050.26337294141,23978.112582822585,0.885987108288992,21308.223299381018,0.2999999999999964,63.92466989814228,8.523289319752408,8.523289319752408,46.87809125863746,TAKE_PROFIT,2169.1771318769866
2020-12-21 00:45:00,2020-12-21 00:50:00,SHORT,23724.36188789044,23653.18880222677,0.9143247528120845,21691.771318769865,0.30000000000000016,65.07531395630963,8.676708527507946,8.676708527507946,47.72189690129373,TAKE_PROFIT,2208.2223202507726
2020-12-21 01:05:00,2020-12-21 01:10:00,SHORT,23747.389790659752,23676.14762128777,0.9298800161688943,22082.223202507725,0.3000000000000061,66.24666960752452,8.83288928100309,8.83288928100309,48.58089104551834,TAKE_PROFIT,2247.970322015288
2020-12-21 03:45:00,2020-12-21 03:50:00,SHORT,24050.738274838004,23978.58606001349,0.9346783023152038,22479.70322015288,0.29999999999999605,67.43910966045775,8.991881288061151,8.991881288061151,49.45534708433544,TAKE_PROFIT,2288.433787811562
2020-12-21 03:55:00,2020-12-21 04:00:00,SHORT,24036.35703339543,23964.247962295245,0.9520718071511741,22884.33787811562,0.29999999999999566,68.65301363434587,9.153735151246249,9.153735151246249,50.345543331853364,TAKE_PROFIT,2329.625595992169
2020-12-21 08:00:00,2020-12-21 08:05:00,SHORT,24047.509473104044,23975.36694468473,0.968759612548543,23296.25595992169,0.3000000000000067,69.88876787976665,9.318502383968676,9.318502383968676,51.25176311182929,TAKE_PROFIT,2371.55885672003
2020-12-21 10:30:00,2020-12-21 10:35:00,LONG,22710.94246442635,22779.075291819627,1.0442362136378793,23715.5885672003,0.29999999999999405,71.14676570159948,9.48623542688012,9.48623542688012,52.174294847839235,TAKE_PROFIT,2414.2469161409886
2020-12-22 01:15:00,2020-12-22 01:20:00,LONG,22543.237390435963,22610.86710260727,1.0709406436740272,24142.469161409885,0.2999999999999956,72.42740748422858,9.656987664563955,9.656987664563955,53.11343215510067,TAKE_PROFIT,2457.7033606315254
2020-12-22 18:35:00,2020-12-22 18:40:00,SHORT,23516.37610769232,23445.82697936924,1.0451029314111024,24577.033606315254,0.29999999999999905,73.73110081894552,9.830813442526102,9.830813442526102,54.06947393389332,TAKE_PROFIT,2501.9420211228926
2020-12-22 21:15:00,2020-12-22 21:20:00,SHORT,23516.71795534282,23516.71795534282,1.0638993187203958,25019.420211228928,0.0,0.0,10.007768084491572,10.007768084491572,-20.015536168983143,BREAK_EVEN,2471.918716869418
2020-12-22 21:20:00,2020-12-22 21:25:00,SHORT,23508.662059307768,23438.136073129845,1.0514927266525205,24719.18716869418,0.2999999999999995,74.15756150608242,9.887674867477672,9.887674867477672,54.382211771127075,TAKE_PROFIT,2516.4132537730675
2020-12-23 04:35:00,2020-12-23 04:40:00,LONG,23587.34064729153,23587.34064729153,1.0668490744258703,25164.132537730675,0.0,0.0,10.06565301509227,10.06565301509227,-20.13130603018454,BREAK_EVEN,2486.2162947277907
2020-12-23 08:55:00,2020-12-23 09:00:00,LONG,23493.26024644281,23563.740027182135,1.058267889874602,24862.162947277906,0.29999999999999005,74.58648884183124,9.944865178911163,9.944865178911163,54.69675848400892,TAKE_PROFIT,2530.9681880328885
2020-12-23 11:00:00,2020-12-23 11:05:00,LONG,23386.444721172255,23456.604055335767,1.0822372610324766,25309.681880328884,0.29999999999998195,75.92904564098208,10.123872752131554,10.123872752131554,55.68130013671898,TAKE_PROFIT,2576.525615417476
2020-12-23 11:20:00,2020-12-23 11:25:00,LONG,22886.621625144464,22955.281490019894,1.1257780451907184,25765.256154174756,0.2999999999999842,77.2957684625202,10.306102461669903,10.306102461669903,56.68356353918039,TAKE_PROFIT,2622.903076494986
2020-12-23 18:00:00,2020-12-23 18:05:00,SHORT,23656.63263297703,23585.6627350781,1.108738981235518,26229.03076494986,0.3000000000000067,78.68709229485135,10.491612305979945,10.491612305979945,57.70386768289147,TAKE_PROFIT,2670.115331871898
2020-12-23 20:40:00,2020-12-23 20:45:00,LONG,23486.55068564036,23486.55068564036,1.1368699336103032,26701.153318718978,0.0,0.0,10.680461327487592,10.680461327487592,-21.360922654975184,BREAK_EVEN,2638.073947889435
2020-12-23 20:50:00,2020-12-23 20:55:00,LONG,23437.69725028373,23508.01034203458,1.1255687449659755,26380.739478894353,0.29999999999999366,79.14221843668139,10.552295791557741,10.552295791557741,58.03762685356591,TAKE_PROFIT,2685.5592789514435
2020-12-23 21:15:00,2020-12-23 21:20:00,LONG,23310.83653842405,23380.769048039318,1.1520647380134745,26855.592789514434,0.29999999999998184,80.56677836853842,10.742237115805775,10.742237115805775,59.082304136926865,TAKE_PROFIT,2733.8993459725643
2020-12-23 21:30:00,2020-12-23 21:35:00,LONG,23325.01683561192,23394.991886118754,1.1720889057617017,27338.993459725643,0.29999999999998905,82.01698037917394,10.935597383890258,10.935597383890258,60.145785611393435,TAKE_PROFIT,2783.1095342000676
2020-12-24 07:40:00,2020-12-24 07:45:00,SHORT,23179.627428853066,23110.088546566505,1.2006705210178508,27831.095342000677,0.3000000000000065,83.49328602600383,11.132438136800271,11.132438136800271,61.22840975240328,TAKE_PROFIT,2833.2055058156707
2020-12-24 11:10:00,2020-12-24 11:15:00,LONG,23066.4099225109,23135.60915227843,1.2282819542935017,28332.055058156708,0.2999999999999948,84.99616517446866,11.332822023262684,11.332822023262684,62.33052112794329,TAKE_PROFIT,2884.2032049203513
2020-12-24 13:15:00,2020-12-24 13:20:00,SHORT,23298.521286370396,23228.625722511286,1.237934017129064,28842.032049203513,0.29999999999999727,86.52609614760975,11.536812819681407,11.536812819681407,63.45247050824694,TAKE_PROFIT,2936.1188626089165
2020-12-24 15:25:00,2020-12-24 15:30:00,LONG,23136.404486724987,23136.404486724987,1.2690471694915164,29361.188626089166,0.0,0.0,11.744475450435667,11.744475450435667,-23.488950900871334,BREAK_EVEN,2900.8854362576094
2020-12-25 01:05:00,2020-12-25 01:10:00,LONG,23550.082385904367,23620.732633062078,1.231794177498887,29008.854362576094,0.29999999999999283,87.0265630877262,11.603541745030439,11.603541745030439,63.81947959766532,TAKE_PROFIT,2953.1013741102443
2020-12-25 02:25:00,2020-12-25 02:35:00,LONG,23528.27644592741,23528.27644592741,1.2551286452694694,29531.01374110244,0.0,0.0,11.812405496440977,11.812405496440977,-23.624810992881955,BREAK_EVEN,2917.6641576209213
2020-12-25 03:50:00,2020-12-25 03:55:00,LONG,23490.51251362226,23490.51251362226,1.2420606642485787,29176.641576209215,0.0,0.0,11.670656630483686,11.670656630483686,-23.34131326096737,BREAK_EVEN,2882.65218772947
2020-12-25 04:00:00,2020-12-25 04:05:00,LONG,23465.03404898684,23535.429151133798,1.228488389026623,28826.521877294697,0.2999999999999909,86.47956563188147,11.53060875091788,11.53060875091788,63.418348130045715,TAKE_PROFIT,2934.5399271085976
