entry_time,exit_time,direction,entry_price,exit_price,take_profit,stop_loss,leverage,size,reason,pnl,balance
2020-01-14 16:01:00,2020-01-14 17:00:00,LONG,8526.5,8711.662743859999,8711.662743859999,8243.808788,2.43,0.28501014,TP,51.7906,1051.7906
2020-01-14 17:07:00,2020-01-17 06:15:00,LONG,8708.0,8986.28068,8986.28068,8283.144,1.67,0.20135118,TP,55.3196,1107.1102
2020-01-17 10:26:00,2020-01-19 01:00:00,LONG,8903.99,9096.46584506,9096.46584506,8610.133748,2.44,0.30350798,TP,57.3253,1164.4355
2020-01-19 22:14:00,2020-01-23 12:10:00,LONG,8653.3,8395.77337,8821.979942649998,8395.77337,2.7,0.3630933,SL,-95.6588,1068.7767
2020-01-23 15:17:00,2020-01-27 11:50:00,SHORT,8392.44,8744.5224,8161.826028000001,8744.5224,1.93,0.24608782,SL,-88.1322,980.6445
2020-01-28 14:55:00,2020-01-28 23:35:00,LONG,9042.79,9220.536218160001,9220.536218160001,8771.421728,2.68,0.29026492,TP,50.5333,1031.1778
2020-02-03 02:00:00,2020-02-05 16:00:00,LONG,9325.0,9517.08661,9517.08661,9031.738,2.56,0.28285338,TP,53.2664,1084.4442
2020-02-05 23:38:00,2020-02-06 12:45:00,LONG,9612.99,9813.21165105,9813.21165105,9307.30809,2.53,0.28547518,TP,56.0492,1140.4934
2020-02-06 13:48:00,2020-02-07 11:40:00,LONG,9687.89,9879.87906478,9879.87906478,9394.776924,2.66,0.31261773,TP,58.7957,1199.2891
2020-02-10 02:11:00,2020-02-10 05:55:00,LONG,10097.72,9804.578668,10289.727572459999,9804.578668,2.76,0.32825916,SL,-98.4985,1100.7906
2020-02-10 17:03:00,2020-02-11 15:25:00,LONG,9822.0,10021.22611,10021.22611,9517.838,2.6,0.29098815,TP,56.8176,1157.6082
2020-02-12 08:33:00,2020-02-13 07:05:00,LONG,10297.32,10502.26560537,10502.26560537,9984.425946,2.64,0.29728976,TP,59.6915,1217.2998
2020-02-13 13:59:00,2020-02-14 21:30:00,LONG,10163.96,10389.127908999999,10389.127908999999,9820.1922,2.38,0.28546712,TP,63.1046,1280.4044
2020-02-14 22:08:00,2020-02-15 15:50:00,LONG,10295.0,9984.843992,10498.15218524,9984.843992,2.67,0.33163747,SL,-105.1979,1175.2065
2020-02-19 20:02:00,2020-02-19 21:45:00,LONG,10130.08,9819.22,10333.6933,9819.22,2.62,0.30387898,SL,-96.5714,1078.6351
2020-02-20 21:35:00,2020-02-23 10:25:00,SHORT,9617.81,9969.66,9387.34825,9969.66,2.21,0.24767548,SL,-88.8557,989.7794
2020-02-24 02:30:00,2020-02-24 02:35:00,LONG,9871.01,9586.8642,10057.125499,9586.8642,2.79,0.27941155,SL,-81.2846,908.4949
2020-02-25 21:32:00,2020-02-26 02:05:00,SHORT,9402.29,9187.870415680001,9187.870415680001,9729.648144,2.32,0.2239131,TP,47.1788,955.6737
2020-02-28 00:32:00,2020-02-28 07:25:00,SHORT,8906.87,8731.469711500002,8731.469711500002,9174.6567,2.67,0.28667423,TP,49.2715,1004.9451
2020-02-28 13:08:00,2020-03-01 16:30:00,SHORT,8686.43,8493.312516940001,8493.312516940001,8981.265852,2.38,0.27480832,TP,52.1261,1057.0712
2020-03-01 19:54:00,2020-03-02 13:20:00,SHORT,8574.88,8826.458616,8410.096006519998,8826.458616,2.74,0.33725055,SL,-86.9118,970.1594
2020-03-03 10:16:00,2020-03-03 15:15:00,SHORT,8846.48,8677.504436199999,8677.504436199999,9104.457960000002,2.75,0.30178357,TP,49.9364,1020.0958
2020-03-09 06:15:00,2020-03-09 13:40:00,SHORT,7984.0,7754.6028608,7754.6028608,8334.22464,1.85,0.23636491,TP,53.4774,1073.5732
2020-03-09 16:36:00,2020-03-10 11:30:00,SHORT,7870.21,8112.4254,7711.558913,8112.4254,2.61,0.3563043,SL,-88.3085,985.2647
2020-03-11 10:49:00,2020-03-11 17:40:00,SHORT,7855.99,7663.116079999999,7663.116079999999,8150.454000000001,2.16,0.27049807,TP,51.3324,1036.5972
2020-03-11 19:44:00,2020-03-12 01:55:00,SHORT,7848.44,7694.379414999999,7694.379414999999,8083.647,2.68,0.3539833,TP,53.4345,1090.0317
2020-03-12 16:03:00,2020-03-12 16:10:00,SHORT,6180.0,5992.09590036,5992.09590036,6466.876488,1.75,0.30872079,TP,57.2583,1147.29
2020-03-13 06:50:00,2020-03-13 08:00:00,SHORT,5005.82,5500.302534,4681.933940229999,5500.302534,1.0,0.22919123,SL,-114.1908,1033.0992
2020-03-13 11:34:00,2020-03-13 13:30:00,SHORT,5530.34,5858.655282,5315.293490290001,5858.655282,1.37,0.25684696,SL,-85.3633,947.7359
2020-03-13 13:35:00,2020-03-13 13:35:00,SHORT,5777.0,5858.655282,5723.51579029,5858.655282,5.48,0.89969153,SL,-77.1396,870.5964
2020-03-13 19:48:00,2020-03-13 21:30:00,SHORT,5315.01,5577.736986,5142.92382417,5577.736986,1.65,0.26958276,SL,-71.8651,798.7313
2020-03-14 03:16:00,2020-03-14 04:05:00,SHORT,5626.27,5481.07921016,5481.07921016,5847.9353280000005,2.05,0.29167246,TP,41.7002,840.4315
2020-03-14 07:58:00,2020-03-14 08:00:00,SHORT,5498.27,5371.81606549,5371.81606549,5691.329442,2.3,0.35131256,TP,43.6611,884.0926
2020-03-14 11:25:00,2020-03-14 13:55:00,SHORT,5428.67,5275.06726,5275.06726,5663.178,1.88,0.3058294,TP,46.3215,930.4142
2020-03-14 16:04:00,2020-03-14 22:20:00,SHORT,5368.05,5216.60129562,5216.60129562,5599.269396,1.88,0.32640944,TP,48.7433,979.1575
2020-03-15 04:01:00,2020-03-15 10:15:00,SHORT,5197.34,5383.287504000001,5075.54438488,5383.287504000001,2.26,0.42517532,SL,-80.6467,898.5108
2020-03-15 10:20:00,2020-03-15 10:40:00,SHORT,5350.93,5474.823372,5269.7798413400005,5474.823372,3.44,0.57701883,SL,-73.6859,824.8249
2020-03-15 21:06:00,2020-03-15 21:20:00,SHORT,5340.0,5518.659042,5222.97832749,5518.659042,2.41,0.37206971,SL,-67.8977,756.9273
2020-03-16 12:10:00,2020-03-16 12:20:00,SHORT,4850.0,4694.31159328,4694.31159328,5087.692224,1.66,0.25902692,TP,39.833,796.7603
2020-03-16 12:40:00,2020-03-16 13:25:00,SHORT,4758.76,4544.036459000001,4544.036459000001,5086.5822,1.19,0.19884213,TP,42.3261,839.0865
2020-03-16 13:31:00,2020-03-16 13:45:00,SHORT,4758.76,4544.036459000001,4544.036459000001,5086.5822,1.19,0.20940518,TP,44.5746,883.6611
2020-03-16 19:10:00,2020-03-16 19:35:00,SHORT,5073.39,4895.77365,4895.77365,5344.56,1.52,0.26550452,TP,46.6286,930.2896
2020-03-16 22:01:00,2020-03-16 22:10:00,SHORT,5055.12,4904.582922,4904.582922,5284.9476,1.79,0.32873444,TP,48.8319,979.1215
2020-03-16 23:19:00,2020-03-17 01:25:00,SHORT,4983.74,5229.734184,4822.61380948,5229.734184,1.65,0.32380174,SL,-80.8228,898.2987
2020-03-17 04:45:00,2020-03-18 10:05:00,SHORT,5236.48,5020.220599279999,5020.220599279999,5566.647024,1.3,0.22229582,TP,47.6176,945.9163
2020-03-18 10:38:00,2020-03-18 13:20:00,SHORT,5161.22,5008.02388138,5008.02388138,5395.107204000001,1.79,0.32843159,TP,49.6465,995.5628
2020-03-18 13:29:00,2020-03-18 13:50:00,SHORT,5153.0,5338.023192000001,5031.80980924,5338.023192000001,2.25,0.43450081,SL,-82.0002,913.5626
2020-03-18 18:08:00,2020-03-19 09:25:00,SHORT,5266.14,5524.425,5096.963325000001,5524.425,1.66,0.2877077,SL,-75.4083,838.1542
2020-03-19 20:01:00,2020-03-19 22:50:00,LONG,6173.22,6361.546386,6361.546386,5885.6988,1.74,0.23686797,TP,44.0147,882.1689
2020-03-19 23:06:00,2020-03-20 07:40:00,LONG,6183.5,6319.0070916800005,6319.0070916800005,5976.618944,2.41,0.34365181,TP,45.708,927.8769
2020-03-20 21:59:00,2020-03-20 22:30:00,SHORT,6238.0,6074.35916885,6074.35916885,6487.83333,2.02,0.30075128,TP,48.4746,976.3515
2020-03-21 04:49:00,2020-03-21 09:25:00,LONG,6168.95,5954.997216,6309.08907352,5954.997216,2.33,0.36814707,SL,-80.3165,896.035
2020-03-21 11:58:00,2020-03-21 20:45:00,SHORT,6110.0,6348.720600000001,5953.638007,6348.720600000001,2.07,0.30376475,SL,-73.8504,822.1846
2020-03-21 21:42:00,2020-03-22 06:05:00,LONG,6220.0,6404.56146827,6404.56146827,5938.226766,1.79,0.23695461,TP,43.1344,865.319
2020-03-22 07:12:00,2020-03-22 12:00:00,LONG,6265.0,6067.286316,6394.5024630200005,6067.286316,2.55,0.35210287,SL,-71.1249,794.1941
2020-03-22 16:15:00,2020-03-22 20:00:00,LONG,6040.0,5765.146,6220.02937,5765.146,1.78,0.23467256,SL,-65.4606,728.7335
2020-03-22 21:14:00,2020-03-22 22:45:00,SHORT,6018.23,5863.693884999999,5863.693884999999,6254.1630000000005,2.06,0.24998791,TP,38.0381,766.7716
2020-03-22 22:50:00,2020-03-23 12:15:00,LONG,5905.53,6105.73599,6105.73599,5599.871999999999,1.57,0.20426666,TP,40.4047,807.1763
2020-03-23 18:03:00,2020-03-23 20:50:00,LONG,6227.99,6399.572695669999,6399.572695669999,5966.031686,1.93,0.24981005,TP,42.2322,849.4085
2020-03-24 04:11:00,2020-03-24 06:50:00,LONG,6441.66,6582.937736,6582.937736,6225.9688,2.41,0.3173817,TP,44.0122,893.4207
2020-03-24 21:45:00,2020-03-25 09:00:00,LONG,6637.61,6811.079545,6811.079545,6372.771,2.03,0.2731503,TP,46.6486,940.0693
2020-03-25 10:41:00,2020-03-25 13:35:00,LONG,6642.0,6778.26536946,6778.26536946,6433.961267999999,2.57,0.36345017,TP,48.5502,988.6194
2020-03-25 15:51:00,2020-03-26 00:20:00,LONG,6595.0,6767.44531102,6767.44531102,6331.724716,2.03,0.30405501,TP,51.6203,1040.2397
2020-03-26 11:46:00,2020-03-26 20:10:00,LONG,6590.99,6727.466384259999,6727.466384259999,6382.629108,2.54,0.4016708,TP,53.7487,1093.9883
2020-03-26 20:20:00,2020-03-27 23:40:00,LONG,6688.83,6319.299999999999,6930.87215,6319.299999999999,1.48,0.24135164,SL,-90.2721,1003.7162
2020-03-28 08:11:00,2020-03-28 17:30:00,SHORT,6242.62,6092.86413002,6092.86413002,6471.254916000001,2.21,0.35468886,TP,52.2417,1055.9579
2020-03-28 18:20:00,2020-03-29 08:05:00,SHORT,6233.39,6095.913229,6095.913229,6443.278200000001,2.39,0.40553332,TP,54.7514,1110.7093
2020-03-29 10:53:00,2020-03-29 19:30:00,SHORT,6144.19,6022.427736169999,6022.427736169999,6330.086586,2.66,0.48004843,TP,57.2837,1167.993
2020-03-30 01:21:00,2020-03-30 05:00:00,SHORT,5922.54,6105.964518000001,5802.396940709999,6105.964518000001,2.6,0.51198798,SL,-96.0807,1071.9123
2020-03-30 14:02:00,2020-03-30 15:30:00,LONG,6262.97,6388.89494079,6388.89494079,6070.7181820000005,2.62,0.44817176,TP,55.302,1127.2143
2020-03-30 16:08:00,2020-03-30 20:15:00,LONG,6303.28,6445.6167399999995,6445.6167399999995,6085.972,2.34,0.41839921,TP,58.4868,1185.701
2020-03-31 03:01:00,2020-04-01 12:05:00,LONG,6416.44,6193.1278839999995,6562.709435979999,6193.1278839999995,2.32,0.42838899,SL,-97.5407,1088.1603
2020-04-02 01:59:00,2020-04-02 14:40:00,LONG,6568.5,6759.273578660001,6759.273578660001,6277.242627999999,1.83,0.3032554,TP,57.0448,1145.2051
2020-04-02 23:40:00,2020-04-03 08:00:00,LONG,6761.5,6961.95842045,6961.95842045,6455.45661,1.79,0.30386999,TP,60.0793,1205.2843
2020-04-03 12:40:00,2020-04-03 15:25:00,LONG,6922.14,6695.123353999999,7070.835903130001,6695.123353999999,2.46,0.42762725,SL,-99.102,1106.1823
2020-04-03 20:50:00,2020-04-04 09:45:00,LONG,6691.02,6831.310986360001,6831.310986360001,6476.835287999999,2.51,0.41567776,TP,57.1917,1163.374
2020-04-04 11:39:00,2020-04-04 20:30:00,LONG,6733.0,6865.153062,6865.153062,6531.2396,2.68,0.46313235,TP,59.9448,1223.3188
2020-04-04 20:35:00,2020-04-06 04:55:00,LONG,6783.6,6956.5375540000005,6956.5375540000005,6519.5732,2.08,0.3749319,TP,63.8095,1287.1282
2020-04-06 13:36:00,2020-04-06 17:25:00,LONG,7045.75,7188.49484954,7188.49484954,6827.818932,2.6,0.47485623,TP,66.4314,1353.5597
2020-04-07 02:26:00,2020-04-07 10:25:00,LONG,7253.29,7400.19602,7400.19602,7029.005999999999,2.6,0.48521538,TP,69.859,1423.4187
2020-04-07 12:33:00,2020-04-07 20:05:00,LONG,7344.53,7128.41345,7486.08634025,7128.41345,2.73,0.52869947,SL,-116.9217,1306.497
2020-04-09 01:45:00,2020-04-10 05:00:00,LONG,7286.5,7068.982864,7428.9737240800005,7068.982864,2.69,0.48237321,SL,-107.3323,1199.1647
2020-04-10 17:32:00,2020-04-12 16:40:00,SHORT,6887.89,7102.437174000001,6747.36160103,7102.437174000001,2.58,0.44948016,SL,-98.6501,1100.5146
2020-04-12 22:16:00,2020-04-13 00:00:00,LONG,7024.0,6812.2054,7162.725463,6812.2054,2.66,0.41743576,SL,-90.4189,1010.0957
2020-04-13 05:15:00,2020-04-14 14:05:00,SHORT,6706.67,6926.54976,6562.648757200001,6926.54976,2.46,0.37000425,SL,-83.1342,926.9615
2020-04-14 17:55:00,2020-04-15 23:00:00,LONG,6920.01,6650.8202,7096.329319,6650.8202,2.08,0.2786493,SL,-76.3218,850.6397
2020-04-16 20:00:00,2020-04-16 22:55:00,LONG,6992.0,7133.963521000001,7133.963521000001,6775.261799999999,2.59,0.31557248,TP,43.9082,894.5479
2020-04-16 23:51:00,2020-04-18 14:00:00,LONG,7067.35,7264.265163890001,7264.265163890001,6766.716162,1.91,0.24129734,TP,46.8235,941.3714
2020-04-20 17:14:00,2020-04-20 19:55:00,LONG,6996.33,6768.038353999999,7145.861028130001,6768.038353999999,2.47,0.33207743,SL,-77.3989,863.9725
2020-04-20 22:15:00,2020-04-22 14:30:00,SHORT,6884.5,7120.362006000001,6730.010386069999,7120.362006000001,2.35,0.29540987,SL,-71.1344,792.838
2020-04-24 10:33:00,2020-04-25 15:50:00,LONG,7514.8,7658.164100950001,7658.164100950001,7295.92351,2.76,0.29067177,TP,40.7898,833.6279
2020-04-26 15:09:00,2020-04-26 23:55:00,LONG,7549.27,7690.727337000001,7690.727337000001,7333.3045999999995,2.8,0.3095596,TP,42.8459,876.4738
2020-04-28 01:21:00,2020-04-29 02:05:00,LONG,7697.92,7844.484806920001,7844.484806920001,7474.156935999999,2.76,0.31429628,TP,45.0878,921.5616
2020-04-29 22:01:00,2020-04-30 03:25:00,LONG,8750.0,9030.5100773,9030.5100773,8321.74034,1.66,0.17502957,TP,48.4751,970.0367
2020-04-30 06:55:00,2020-04-30 09:50:00,LONG,9306.72,8775.116088,9654.92056236,8775.116088,1.43,0.14884723,SL,-80.0579,889.9788
2020-04-30 13:29:00,2020-04-30 17:50:00,LONG,8789.0,8444.529199999999,9014.628374,8444.529199999999,2.07,0.20910458,SL,-73.2809,816.6979
2020-05-01 13:33:00,2020-05-02 14:45:00,LONG,8776.8,8950.498795,8950.498795,8511.610999999999,2.66,0.24742479,TP,42.1002,858.7981
2020-05-02 18:05:00,2020-05-03 00:30:00,LONG,8894.89,9066.268822989998,9066.268822989998,8633.242942,2.73,0.26347205,TP,44.2071,903.0052
2020-05-03 06:11:00,2020-05-04 01:15:00,LONG,9003.97,8726.4672,9185.734333999999,8726.4672,2.61,0.26159741,SL,-74.2065,828.7987
2020-05-04 09:24:00,2020-05-04 13:55:00,LONG,8623.18,8823.20198085,8823.20198085,8317.80293,2.28,0.21907718,TP,43.0558,871.8545
2020-05-04 23:30:00,2020-05-05 04:50:00,LONG,8852.31,9043.4372577,9043.4372577,8560.512659999999,2.44,0.24069186,TP,45.1413,916.9958
2020-05-05 10:01:00,2020-05-05 23:55:00,LONG,8846.03,9023.68303,9023.68303,8574.804,2.62,0.27175385,TP,47.3067,964.3025
2020-05-06 23:49:00,2020-05-07 13:15:00,LONG,9231.45,9412.332236330001,9412.332236330001,8955.293914,2.68,0.2804506,TP,49.6828,1013.9853
