entry_time,exit_time,direction,entry_price,exit_price,take_profit,stop_loss,leverage,size,reason,pnl,balance
2019-09-30 19:00:00,2019-10-01 02:00:00,SHORT,8239.67,8331.89,8034.721460954401,8331.89,5.74,7.662928248340043,SL,-770.1685806834447,10229.831419316555
2019-10-03 05:15:00,2019-10-03 10:15:00,LONG,8322.85,8224.44,8416.099446890676,8224.44,5.46,6.711028019184341,SL,-715.9569307837144,9513.874488532841
2019-10-03 14:15:00,2019-10-06 06:45:00,SHORT,8112.52,7936.805571115375,7936.805571115375,8288.88,3.08,3.612038358571831,TP,614.3022813399905,10128.176769872833
2019-10-06 12:15:00,2019-10-06 18:30:00,SHORT,7937.24,7805.957767277445,7805.957767277445,8070.06,3.95,5.040328658450254,TP,633.8335322881182,10762.01030216095
2019-10-07 20:30:00,2019-10-08 20:30:00,LONG,8189.87,8108.0,8342.896997275879,8108.0,6.37,8.370585323670005,SL,-753.5111761634032,10008.499125997547
2019-10-09 15:00:00,2019-10-09 15:15:00,LONG,8442.0,8633.779190655596,8633.779190655596,8154.34,2.0,2.3711203804779784,TP,440.6287024291555,10449.127828426703
2019-10-09 21:30:00,2019-10-11 04:45:00,LONG,8544.54,8698.201484574798,8698.201484574798,8263.61,2.07,2.531405389271192,TP,373.7609280506283,10822.88875647733
2019-10-11 16:15:00,2019-10-12 14:45:00,SHORT,8288.87,8375.0,8137.529088099512,8375.0,6.15,8.030137503946325,SL,-758.5423269388335,10064.346429538497
2019-10-13 21:45:00,2019-10-15 16:15:00,SHORT,8245.47,8091.68328950877,8091.68328950877,8456.0,2.64,3.2223602261583193,TP,477.0563782327142,10541.40280777121
2019-10-16 12:15:00,2019-10-18 05:30:00,SHORT,7996.41,7843.318406450019,7843.318406450019,8177.02,2.97,3.9152527620620377,TP,577.5965865145832,11118.999394285793
2019-10-18 11:30:00,2019-10-19 12:45:00,SHORT,7918.18,8072.02,7805.931402750603,8072.02,3.43,4.8165320720671,SL,-779.4839495361871,10339.515444749606
2019-10-20 04:45:00,2019-10-20 09:15:00,SHORT,7916.42,7963.96,7821.979370330075,7963.96,9.99,13.047786662790577,SL,-723.8936831310866,9615.62176161852
2019-10-20 23:15:00,2019-10-21 15:15:00,LONG,8182.73,8312.254614856656,8312.254614856656,8007.0,3.11,3.654597387257504,TP,452.3324384018202,10067.95420002034
2019-10-22 10:30:00,2019-10-22 15:00:00,LONG,8236.0,8180.91,8335.079417773653,8180.91,9.1,11.124135893660162,SL,-704.1406152787342,9363.813584741605
2019-10-23 08:30:00,2019-10-23 12:00:00,SHORT,7978.82,7890.555252686019,7890.555252686019,8047.42,7.29,8.555425618420557,TP,707.5099681465839,10071.323552888189
2019-10-23 12:15:00,2019-10-23 12:30:00,SHORT,7938.87,7822.7971030517365,7822.7971030517365,8017.5,6.42,8.144471090916236,TP,900.2808960580779,10971.604448946267
2019-10-23 12:45:00,2019-10-23 16:00:00,SHORT,7552.27,7206.681401111907,7206.681401111907,7816.59945,1.94,2.818346355593187,TP,959.2837270427875,11930.888175989056
2019-10-23 23:30:00,2019-10-25 10:45:00,SHORT,7438.41,7532.0,7283.243828466661,7532.0,5.15,8.260377433664404,SL,-834.9193424850048,11095.96883350405
2019-10-26 07:15:00,2019-10-26 09:00:00,LONG,9512.54,9179.6011,10042.137531203984,9179.6011,1.94,2.2629265723978933,SL,-774.5657551900276,10321.403078314022
2019-10-30 09:00:00,2019-10-30 10:30:00,SHORT,9235.55,9049.860349839271,9049.860349839271,9399.08,3.74,4.17972373198071,TP,749.2652305884762,11070.6683089025
2019-10-30 10:45:00,2019-10-31 12:00:00,SHORT,9125.0,9344.0,8877.060560796292,9344.0,2.8,3.397026987937205,SL,-775.318756078354,10295.349552824146
2019-11-02 13:30:00,2019-11-03 10:15:00,LONG,9325.1,9195.01,9481.195491494367,9195.01,4.68,5.166940398195944,SL,-720.0134286703275,9575.336124153819
2019-11-03 15:00:00,2019-11-04 11:45:00,SHORT,9161.38,9264.4,9046.118856429122,9264.4,5.72,5.9784576810655,SL,-670.9795832886819,8904.356540865138
2019-11-04 20:00:00,2019-11-04 20:15:00,LONG,9295.4,9397.390404809688,9397.390404809688,9231.3,8.87,8.496852477297779,TP,811.1369545208215,9715.49349538596
2019-11-04 20:30:00,2019-11-05 07:00:00,LONG,9469.0,9235.21,9678.04894909585,9235.21,2.72,2.790806030990581,SL,-678.5624530217475,9036.931042364211
2019-11-07 13:30:00,2019-11-07 21:30:00,SHORT,9222.38,9093.953003402068,9093.953003402068,9309.72,6.69,6.555473605882275,TP,799.7482183663743,9836.679260730585
2019-11-08 00:00:00,2019-11-08 08:15:00,SHORT,9197.62,9071.823698911467,9071.823698911467,9269.0,7.99,8.545152690939325,TP,1020.1470433717865,10856.826304102371
2019-11-08 18:30:00,2019-11-10 16:15:00,SHORT,8829.2,9075.0,8631.25279707261,9075.0,2.43,2.9880496442450912,SL,-761.2119217756876,10095.614382326683
2019-11-11 14:30:00,2019-11-12 12:00:00,SHORT,8731.99,8824.88,8601.74206056296,8824.88,6.01,6.948546944944207,SL,-706.4478934165047,9389.166488910178
2019-11-15 14:15:00,2019-11-15 14:30:00,SHORT,8549.0,8397.511681298894,8397.511681298894,8780.0,2.5,2.745691451897935,TP,399.5923284007667,9788.758817310943
2019-11-15 14:45:00,2019-11-18 18:15:00,SHORT,8460.81,8252.588317852104,8252.588317852104,8756.938349999999,1.94,2.2444886607290826,TP,454.1515402658793,10242.910357576822
2019-11-19 08:30:00,2019-11-19 11:30:00,SHORT,8149.23,8049.04253946463,8049.04253946463,8208.0,8.52,10.70893768448731,TP,1012.0271345220445,11254.937492098867
2019-11-19 14:15:00,2019-11-20 18:00:00,SHORT,8090.94,8170.0,7925.23759661413,8170.0,6.5,9.041853443313464,SL,-788.3634513936229,10466.574040705244
2019-11-21 23:15:00,2019-11-22 00:30:00,SHORT,7612.7,7657.57,7495.349376170752,7657.57,10.15,13.955065418728996,SL,-732.7125937441959,9733.861446961047
2019-11-22 07:45:00,2019-11-22 08:00:00,SHORT,7547.75,7684.65,7319.299342351172,7684.65,3.66,4.72007325307243,SL,-682.1270502556641,9051.734396705384
2019-11-22 08:15:00,2019-11-22 10:00:00,SHORT,7541.11,7244.06532830445,7244.06532830445,7765.03,2.28,2.73672634724706,TP,798.6459972372888,9850.380393942673
2019-11-22 10:15:00,2019-11-25 01:30:00,SHORT,7147.56,6707.853283248364,6707.853283248364,7397.7246,1.94,2.673603014769905,TP,1162.459507187481,11012.839901130154
2019-11-25 07:00:00,2019-11-25 10:45:00,SHORT,6660.53,6893.648549999999,6363.368776257741,6893.648549999999,1.94,3.2076890890353313,SL,-769.5106246095706,10243.329276520582
2019-11-27 21:30:00,2019-11-29 13:45:00,LONG,7505.09,7773.404178934642,7773.404178934642,7242.4118499999995,1.94,2.647810858557316,TP,696.3926662912229,10939.721942811806
2019-11-29 19:00:00,2019-11-30 17:45:00,LONG,7719.46,7449.2789,7881.777553026741,7449.2789,1.94,2.7492934180700335,SL,-763.6587769260174,10176.06316588579
2019-12-04 20:15:00,2019-12-04 20:45:00,LONG,7464.18,7202.9337000000005,7574.365073234086,7202.9337000000005,1.94,2.6448400952038176,SL,-710.3507741609811,9465.712391724808
2019-12-05 04:30:00,2019-12-05 09:00:00,SHORT,7198.0,7379.28,6996.695873302613,7379.28,2.67,3.5111770055439337,SL,-662.0978727346912,8803.614518990116
2019-12-05 13:45:00,2019-12-05 17:00:00,LONG,7376.01,7260.0,7561.014960977929,7260.0,4.18,4.989026409858268,SL,-615.2866740201335,8188.327844969983
2019-12-06 21:45:00,2019-12-07 04:45:00,LONG,7453.97,7584.2142798021505,7584.2142798021505,7346.15,4.53,4.976291176073156,TP,622.0386460249808,8810.366490994964
2019-12-07 05:00:00,2019-12-08 01:00:00,LONG,7538.35,7418.9,7668.082917271915,7418.9,4.16,4.861955812948331,SL,-617.1213661482923,8193.245124846671
2019-12-08 16:15:00,2019-12-09 15:00:00,LONG,7508.6,7600.771785526197,7600.771785526197,7433.56,6.37,6.9508259123236416,TP,604.0082212018905,8797.253346048561
2019-12-10 21:15:00,2019-12-12 00:30:00,SHORT,7226.24,7111.109588152229,7111.109588152229,7348.9,3.89,4.735701487375025,TP,521.3773864208241,9318.630732469384
2019-12-12 14:15:00,2019-12-12 18:15:00,SHORT,7167.65,7218.0,7064.382584074183,7218.0,8.72,11.336834246528925,SL,-652.3534691020249,8666.27726336736
2019-12-15 10:45:00,2019-12-16 18:30:00,SHORT,7092.88,6988.577788418777,6988.577788418777,7196.0,4.5,5.498224654181816,TP,546.2929132202003,9212.57017658756
2019-12-16 19:45:00,2019-12-17 13:45:00,SHORT,6900.0,6745.844945272258,6745.844945272258,7141.499999999999,1.94,2.5902008902289664,TP,386.86174820128434,9599.431924788845
2019-12-17 14:45:00,2019-12-17 20:30:00,SHORT,6749.24,6578.768126033337,6578.768126033337,6940.0,2.39,3.3992927055854203,TP,563.5398448317202,10162.971769620566
2019-12-17 22:15:00,2019-12-18 13:00:00,SHORT,6652.67,6485.086684664991,6485.086684664991,6756.06,4.23,6.461972499086081,TP,1053.0427993456558,11216.014568966222
2019-12-19 01:00:00,2019-12-22 23:30:00,LONG,7142.0,7487.027428451756,7487.027428451756,6892.03,1.94,3.046635153149604,TP,1035.7311099988103,12251.745678965033
2019-12-23 05:45:00,2019-12-23 16:00:00,LONG,7546.0,7677.634377177676,7677.634377177676,7375.0,2.96,4.805879566622913,TP,607.1068227038003,12858.852501668833
2019-12-24 19:45:00,2019-12-26 19:30:00,SHORT,7254.27,7434.55,7058.064908845629,7434.55,2.71,4.803721157266346,SL,-901.2953479366141,11957.55715373222
2019-12-28 06:45:00,2019-12-29 14:00:00,LONG,7299.5,7404.508102494368,7404.508102494368,7225.85,6.31,10.336623829036277,TP,1032.3956386862394,12989.952792418459
2019-12-29 20:30:00,2019-12-30 00:00:00,LONG,7412.03,7348.4,7570.079365534856,7348.4,7.3,12.793614621723705,SL,-908.4773249157454,12081.475467502712
2019-12-30 20:15:00,2019-12-31 17:30:00,SHORT,7261.0,7175.382677998662,7175.382677998662,7340.0,5.89,9.800287908496209,TP,789.4302970961384,12870.90576459885
2020-01-02 08:15:00,2020-01-02 16:45:00,SHORT,7128.49,7045.347914935663,7045.347914935663,7208.3,5.74,10.363905832623376,TP,810.1337763206614,13681.039540919512
2020-01-02 17:30:00,2020-01-03 04:30:00,SHORT,6971.0,7175.0,6812.623970781342,7175.0,2.31,4.533524794078908,SL,-956.9046788606174,12724.134862058894
2020-01-03 17:00:00,2020-01-06 02:45:00,LONG,7349.77,7546.7242532938235,7546.7242532938235,7229.0,4.02,6.959540522421348,TP,1334.6312491383937,14058.766111197288
2020-01-06 03:00:00,2020-01-06 22:30:00,LONG,7530.0,7715.339433745915,7715.339433745915,7303.0,2.25,4.200826527250186,TP,756.2805374382668,14815.046648635554
2020-01-07 04:45:00,2020-01-07 18:15:00,LONG,7845.89,8004.053945512713,8004.053945512713,7571.28385,1.94,3.66321609127237,TP,559.1539991703951,15374.20064780595
