entry_time,exit_time,direction,entry_price,exit_price,take_profit,stop_loss,leverage,size,reason,pnl,balance
2020-07-01 15:00:00,2020-07-02 15:00:00,LONG,9231.87,9133.0,9345.426328165267,9133.0,5.12,0.5546005305533981,SL,-59.925937778587006,940.074062221413
2020-07-02 20:45:00,2020-07-05 21:15:00,SHORT,9077.17,8944.505212017622,8944.505212017622,9258.0,2.87,0.29723058602796415,TP,37.55131029281037,977.6253725142234
2020-07-06 19:30:00,2020-07-08 13:45:00,LONG,9290.05,9405.01827014811,9405.01827014811,9200.0,5.61,0.59036047597212,TP,64.02001330392923,1041.6453858181526
2020-07-08 14:00:00,2020-07-09 15:00:00,LONG,9435.3,9260.04,9590.190731899227,9260.04,3.07,0.33892418200393504,SL,-62.56800354640183,979.0773822717507
2020-07-09 21:30:00,2020-07-10 04:30:00,SHORT,9244.0,9144.746210120613,9144.746210120613,9387.48,3.63,0.38447110532739665,TP,35.680010717369186,1014.7573929891199
2020-07-10 05:00:00,2020-07-10 23:15:00,SHORT,9152.96,9254.7,9038.961737828482,9254.7,4.95,0.5487895823095637,SL,-60.88481812552411,953.8725748635958
2020-07-13 03:30:00,2020-07-13 19:15:00,LONG,9276.34,9217.57,9352.761577083314,9217.57,8.18,0.8411375243236248,SL,-57.21161314073176,896.660961722864
2020-07-14 03:45:00,2020-07-14 04:15:00,SHORT,9218.63,9154.025804395536,9154.025804395536,9273.98,8.57,0.8335711968009287,TP,48.48389797832757,945.1448597011916
2020-07-14 08:15:00,2020-07-14 11:15:00,SHORT,9201.96,9136.142474410259,9136.142474410259,9245.47,10.47,1.0753868394419752,TP,63.866490007256985,1009.0113497084486
2020-07-14 13:15:00,2020-07-14 17:45:00,SHORT,9205.0,9244.44,9105.823215613975,9244.44,11.35,1.2441367538501782,SL,-60.545566767828475,948.4657829406201
2020-07-15 09:45:00,2020-07-15 18:45:00,SHORT,9224.25,9157.654065049937,9157.654065049937,9250.0,15.82,1.626661103734245,TP,97.8473727732085,1046.3131557138286
2020-07-15 19:00:00,2020-07-16 07:15:00,SHORT,9178.74,9086.043336775836,9086.043336775836,9247.0,7.11,0.8104910409408395,TP,69.93734045532086,1116.2504961691495
2020-07-16 07:30:00,2020-07-19 23:00:00,SHORT,9144.02,9223.0,9027.53014986255,9223.0,6.23,0.7605233355935137,SL,-67.05040670283176,1049.2000894663179
2020-07-20 00:45:00,2020-07-20 10:45:00,LONG,9191.4,9147.6,9272.074406082886,9147.6,10.41,1.188303515388773,SL,-62.94384305838475,986.2562464079331
2020-07-21 07:45:00,2020-07-22 22:30:00,LONG,9314.87,9460.06381768321,9460.06381768321,9165.03,3.51,0.37163797507553453,TP,51.52551289257076,1037.7817593005038
2020-07-22 22:45:00,2020-07-23 17:00:00,LONG,9500.48,9643.975023510542,9643.975023510542,9327.0,3.12,0.34081215780861307,TP,46.62855226539388,1084.4103115658977
2020-07-24 01:15:00,2020-07-24 01:45:00,LONG,9590.21,9565.85,9664.104466613655,9565.85,16.95,1.9166165058994502,SL,-65.04618847570835,1019.3641230901893
2020-07-25 06:15:00,2020-07-25 20:45:00,LONG,9606.99,9721.333787332227,9721.333787332227,9515.0,5.67,0.6016238778141096,TP,64.73233814367374,1084.096461233863
2020-07-26 12:30:00,2020-07-27 03:30:00,LONG,9908.95,10193.693804171007,10193.693804171007,9675.16,2.44,0.2669501173596219,TP,74.14555270669977,1158.2420139405629
2020-07-27 12:30:00,2020-07-27 16:30:00,LONG,10296.27,10523.652626785786,10523.652626785786,10128.99,3.48,0.3914701351570189,TP,86.17422739270228,1244.4162413332651
2020-07-27 16:45:00,2020-07-27 22:00:00,LONG,10726.6,11188.83456014745,11188.83456014745,10351.169,1.67,0.19374033925256395,TP,88.08084721500859,1332.4970885482737
2020-07-27 23:15:00,2020-07-28 10:00:00,LONG,11008.34,10623.0481,11712.191404948147,10623.0481,1.67,0.20214402333827053,SL,-80.07078273610942,1252.4263058121644
2020-07-31 15:15:00,2020-08-01 05:15:00,LONG,11280.98,11498.163622481188,11498.163622481188,11100.0,3.52,0.3907941150909601,TP,81.77112832595213,1334.1974341381165
2020-08-02 16:15:00,2020-08-03 14:15:00,SHORT,11161.15,11335.0,10827.72310777268,11335.0,3.62,0.4327327122724792,SL,-80.09799203116494,1254.0994421069515
2020-08-04 12:15:00,2020-08-05 06:00:00,SHORT,11131.36,11337.0,10849.545805981877,11337.0,3.08,0.3470039852892558,SL,-75.25620476633921,1178.8432373406124
2020-08-09 16:30:00,2020-08-10 00:00:00,SHORT,11607.48,11719.5,11417.395581642137,11719.5,5.63,0.5717767703435757,SL,-70.71934645702218,1108.1238908835903
2020-08-10 07:45:00,2020-08-10 10:15:00,LONG,11980.72,11729.93,12170.960059883919,11729.93,2.74,0.25342879735283336,SL,-66.56188884509382,1041.5620020384965
2020-08-11 17:30:00,2020-08-13 22:00:00,SHORT,11522.82,11771.98,11092.025092774562,11771.98,2.65,0.23953678920628943,SL,-62.47296719724037,979.0890348412562
2020-08-17 13:45:00,2020-08-19 04:15:00,LONG,12132.85,11799.26,12513.32287197695,11799.26,2.11,0.17027144187186444,SL,-58.83832773240332,920.2507071088529
2020-08-19 08:45:00,2020-08-21 21:15:00,SHORT,11798.25,11553.776782035227,11553.776782035227,12013.7,3.12,0.24335661697112887,TP,57.49624655467953,977.7469536635324
2020-08-21 21:30:00,2020-08-24 07:00:00,SHORT,11554.94,11777.0,11308.641309210696,11777.0,2.97,0.2513131571761248,SL,-58.738411434752095,919.0085422287802
2020-08-25 12:00:00,2020-08-25 14:00:00,SHORT,11550.01,11388.267784461888,11388.267784461888,11704.68,4.17,0.3317976020015579,TP,50.99382645905041,970.0023686878307
2020-08-25 23:45:00,2020-08-26 10:15:00,SHORT,11327.17,11449.69,11132.737242259349,11449.69,5.08,0.4350258743299677,SL,-58.253631840903466,911.7487368469272
2020-08-30 01:30:00,2020-08-31 13:15:00,LONG,11619.88,11773.207620977631,11773.207620977631,11457.88,4.02,0.31542751922779294,TP,45.78841741836378,957.537154265291
2020-09-01 12:30:00,2020-09-02 08:00:00,LONG,11920.66,11693.44,12092.343208850672,11693.44,2.99,0.24017429330701656,SL,-57.40815281501076,900.1290014502802
2020-09-02 18:30:00,2020-09-03 12:00:00,SHORT,11371.27,11154.192348798664,11154.192348798664,11488.0,5.33,0.4219130825079338,TP,88.24783723771925,988.3768386879995
2020-09-03 20:30:00,2020-09-03 23:15:00,SHORT,10745.93,10435.461160888615,10435.461160888615,10931.73,3.28,0.3016840823359763,TP,91.41292630097067,1079.78976498897
2020-09-03 23:30:00,2020-09-04 09:45:00,SHORT,10128.03,10482.51105,9526.183645328369,10482.51105,1.67,0.17804537580670474,SL,-64.94851752701841,1014.8412474619516
2020-09-04 15:30:00,2020-09-04 19:00:00,SHORT,10254.41,10530.37,9690.757899050092,10530.37,2.15,0.21277759344937405,SL,-60.929372422676806,953.9118750392748
2020-09-05 13:00:00,2020-09-13 03:30:00,SHORT,10156.88,10498.0,9678.071644256379,10498.0,1.73,0.16247780261438016,SL,-57.10240778564935,896.8094672536255
2020-09-16 08:00:00,2020-09-16 16:30:00,LONG,10882.94,11067.808251628156,11067.808251628156,10661.9,2.82,0.23238230640389668,TP,41.18121678370912,937.9906840373346
2020-09-16 16:45:00,2020-09-17 10:15:00,LONG,11050.0,10820.0,11266.750082173476,10820.0,2.75,0.23343659557490226,SL,-56.24304615483907,881.7476378824956
2020-09-19 12:15:00,2020-09-20 12:15:00,LONG,11073.44,10880.0,11295.483115459267,10880.0,3.25,0.25878858088526335,SL,-52.900712878020364,828.8469250044752
2020-09-20 17:00:00,2020-09-21 04:15:00,SHORT,10852.35,10977.94,10681.895234221245,10977.94,4.77,0.36430817585788755,SL,-49.72994037016649,779.1169846343088
2020-09-21 20:45:00,2020-09-23 19:00:00,SHORT,10474.61,10293.50191427133,10293.50191427133,10632.93,3.72,0.27669910219470023,TP,48.09364658228049,827.2106312165893
2020-09-24 00:30:00,2020-09-24 15:30:00,SHORT,10283.54,10484.69,10101.431812967421,10484.69,2.92,0.23488555917052306,SL,-49.68630888541665,777.5243223311726
2020-09-25 04:15:00,2020-09-25 06:15:00,LONG,10684.4,10614.05,10817.709567198897,10614.05,7.91,0.5756259022162756,SL,-46.62525196944432,730.8990703617283
2020-09-27 00:45:00,2020-09-27 06:30:00,LONG,10767.99,10698.01,10863.512922060954,10698.01,8.0,0.5430161583446703,SL,-43.82846318847314,687.0706071732551
2020-09-28 05:45:00,2020-09-28 23:15:00,LONG,10875.99,10727.0,11001.289863831515,10727.0,4.08,0.2577464743225105,SL,-41.18569446297301,645.884912710282
2020-09-30 08:00:00,2020-10-01 00:00:00,SHORT,10710.9,10823.3,10573.27053808947,10823.3,5.22,0.314774598245495,SL,-38.76987441956259,607.1150382907194
2020-10-01 05:15:00,2020-10-01 08:00:00,LONG,10807.83,10900.541772748598,10900.541772748598,10701.01,5.51,0.3095166986325529,TP,26.348459954465245,633.4634982451847
2020-10-01 08:15:00,2020-10-01 15:45:00,LONG,10890.1,10782.83,11049.059261946022,10782.83,5.53,0.32167318438727577,SL,-37.99168269327447,595.4718155519103
2020-10-04 20:45:00,2020-10-05 14:00:00,LONG,10637.74,10755.96994770556,10755.96994770556,10572.74,8.44,0.47244829477484146,TP,52.32831819109301,647.8001337430032
2020-10-05 16:30:00,2020-10-06 11:00:00,LONG,10715.29,10650.0,10810.830712071878,10650.0,8.46,0.511455045217237,SL,-38.856592583748544,608.9435411592547
2020-10-06 23:30:00,2020-10-08 13:15:00,SHORT,10592.0,10736.78,10469.31167747163,10736.78,4.09,0.23513775333660797,SL,-36.55084463337964,572.3926965258751
2020-10-08 23:45:00,2020-10-09 06:00:00,LONG,10919.45,10836.34,11037.390254995174,10836.34,6.97,0.36536428984842173,SL,-34.33982051102324,538.0528760148518
2020-10-09 11:45:00,2020-10-10 02:00:00,LONG,11049.28,11229.150964003451,11229.150964003451,10818.44,2.74,0.13342633006681828,TP,22.96273729184216,561.0156133066939
2020-10-10 02:30:00,2020-10-12 21:15:00,LONG,11412.01,11680.259719364321,11680.259719364321,11015.0,1.68,0.08258897690724472,TP,21.490284622730535,582.5058979294245
2020-10-14 19:00:00,2020-10-15 20:00:00,SHORT,11358.5,11550.0,11191.472859894919,11550.0,3.36,0.17231322947949695,SL,-34.971702254089195,547.5341956753352
2020-10-15 21:00:00,2020-10-16 04:00:00,LONG,11508.44,11362.0,11722.2087564104,11362.0,4.37,0.20791040619764406,SL,-32.823901118742526,514.7102945565928
